ScenarioID,Weather,Observation window ,EI time in 2D  module (unit: second),EI prob in 2D detection module,EI time in 3D module (unit: second),EI prob in 3D module,TimeStamp,2D error indicator,3D error indicator,Miss localization error indicator
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,5.4,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,5.45,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,5.5,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,5.55,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,5.6,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,5.7,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,5.75,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,5.8,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,5.95,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,6,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,6.05,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,6.1,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,6.15,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,6.2,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,6.3,1,0,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,6.35,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,6.45,0,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,6.5,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,6.55,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,6.6,0,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,6.65,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,6.7,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,6.75,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,6.8,0,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,6.95,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,7,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,7.05,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,7.1,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,7.15,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,7.2,0,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,7.25,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,7.3,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,7.35,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,7.4,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,7.5,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,7.55,1,0,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,7.6,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,7.65,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,7.7,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,7.75,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,7.8,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,7.95,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,8,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,8.05,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,8.1,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,8.15,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,8.25,1,0,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,8.3,0,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,8.35,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,8.45,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,8.5,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,8.55,0,0,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,8.65,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,8.75,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,8.95,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,9.05,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,9.15,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,9.2,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,9.3,1,0,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,9.35,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,9.4,1,0,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,9.5,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,9.55,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,9.65,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,9.7,0,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,9.8,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,10.05,1,0,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,10.15,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,10.2,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,10.25,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,10.35,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,10.4,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,10.5,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,10.55,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,10.6,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,10.65,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,10.7,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,10.75,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,10.8,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,11,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,11.05,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,11.15,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,11.25,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,11.4,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,11.5,1,0,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,11.55,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,11.7,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,11.8,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,11.95,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,12.05,1,0,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,12.1,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,12.15,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,12.2,0,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,12.25,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,12.3,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,12.35,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,12.4,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,12.45,0,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,12.5,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,12.55,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,12.6,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,12.65,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,12.7,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,12.75,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,12.8,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,12.95,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,13,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,13.05,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,13.1,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,13.15,0,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,13.25,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,13.3,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,13.35,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,13.4,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,13.45,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,13.5,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,13.55,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,13.6,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,13.65,0,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,13.7,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,13.75,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,13.8,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,14,0,0,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,14.05,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,14.1,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,14.15,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,14.25,1,0,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,14.3,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,14.35,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,14.4,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,14.45,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,14.5,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,14.55,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,14.6,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,14.7,1,0,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,14.8,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,14.95,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,15,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,15.05,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,15.1,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,15.15,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,15.2,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,15.25,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,15.3,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,15.35,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,15.4,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,15.45,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,15.5,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,15.55,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,15.6,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,15.7,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,15.75,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,15.8,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,15.95,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,16,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,16.05,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,16.1,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,16.15,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,16.3,0,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,16.4,0,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,16.5,1,0,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,16.55,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,16.8,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,17,1,0,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,17.05,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,17.1,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,17.15,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,17.2,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,17.25,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,17.3,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,17.35,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,17.4,0,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,17.45,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,17.5,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,17.55,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,17.65,0,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,17.7,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,17.75,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,17.8,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,18.05,1,0,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,18.15,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,18.25,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,18.35,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,18.4,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,18.5,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,18.55,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,18.6,0,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,18.65,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,18.7,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,18.75,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,18.8,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,18.95,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,19,0,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,19.05,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,19.1,1,0,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,19.15,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,19.25,1,0,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,19.3,1,0,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,19.35,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,19.4,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,19.45,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,19.5,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,19.55,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,19.6,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,19.65,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,19.7,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,19.75,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,19.8,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,19.95,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,20,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,0,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,0.1,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,0.2,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,0.25,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,0.3,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,0.4,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,0.45,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,0.5,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,0.6,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,0.65,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,0.7,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,0.75,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,0.85,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,1.05,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,1.1,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,1.2,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,1.25,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,1.3,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,1.4,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,1.45,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,1.5,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,1.55,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,1.6,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,1.7,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,1.75,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,1.8,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,1.85,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,2,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,2.1,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,2.2,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,2.3,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,2.4,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,2.45,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,2.5,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,2.6,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,2.7,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,2.75,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,2.8,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,3.05,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,3.1,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,3.2,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,3.25,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,3.3,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,3.4,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,3.45,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,3.5,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,3.55,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,3.6,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,3.65,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,3.75,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,3.85,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,4,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,4.1,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,4.15,0,0,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,4.2,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,4.25,0,0,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,4.3,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,4.35,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,4.4,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,4.45,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,4.5,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,4.55,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,4.6,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,4.65,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,4.7,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,4.75,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,4.8,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,4.85,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,5,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,5.05,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,5.1,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,5.15,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,5.2,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,5.25,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,5.3,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,5.35,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,5.4,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,5.45,0,0,0
